"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.03,382.73,386.48,386.48,386.48,386.48,387.168,387.413,387.413,387.083,385.535,385.535,385.535,385.535,386.767,386.767,386.767,386.767,386.421,386.421,386.421,386.458,387.436,387.436,387.389,387.398,379.771,379.771,379.85,379.85,379.838,379.838,379.838,379.838,379.916,379.916,379.916,379.916,379.848,379.809,379.858,379.887,379.877,379.877,379.848,379.848,379.848,388.66,388.66,388.549,388.549
"2013-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.43,388.7,388.78,388.8,388.73,388.876,389.263,389.263,388.66,386.706,386.706,386.706,386.706,388.249,388.249,388.249,388.249,387.578,387.578,387.578,387.541,387.578,387.615,387.501,387.643,380.934,380.934,380.953,380.953,380.907,380.907,380.907,380.907,380.927,380.927,380.927,380.927,381.065,381.046,381.085,381.007,380.968,380.968,380.987,380.987,380.987,389.5,389.5,389.662,389.662
"2013-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.24,392.77,392.78,393,392.293,392.566,392.566,392.604,389.668,389.668,389.668,389.668,390.713,390.713,390.713,390.713,390.448,390.448,390.448,390.372,390.259,390.222,390.071,390.023,383.19,383.19,383.131,383.131,383.043,383.043,383.043,383.043,383.101,383.101,383.101,383.101,383.041,383.062,383.062,383.062,383.062,383.062,383.002,383.002,383.002,392.909,392.909,392.869,392.869
"2013-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.94,395.27,395.99,396.407,395.128,395.128,396.341,393.511,393.511,393.511,393.511,393.62,393.62,393.62,393.62,394.101,394.101,394.101,394.138,393.646,393.646,393.911,393.826,385.472,385.472,385.413,385.413,385.441,385.441,385.441,385.441,385.461,385.461,385.461,385.461,385.441,385.46,385.342,385.42,385.499,385.499,385.558,385.558,385.558,395.826,395.826,395.786,395.786
"2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.15,395.95,394.422,395.041,395.041,394.393,393.307,393.307,393.307,393.307,393.978,393.978,393.978,393.978,392.392,392.392,392.392,392.467,393.567,393.567,393.567,393.558,385.765,385.765,385.865,385.865,385.892,385.892,385.892,385.892,385.874,385.874,385.874,385.874,385.814,385.794,385.873,385.873,385.833,385.833,385.814,385.814,385.814,395.091,395.091,395.01,395.01
"2014-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.59,398.265,398.029,398.305,398.189,395.509,395.509,395.509,395.509,396.348,396.348,396.348,396.348,395.932,395.932,395.932,395.865,395.647,395.647,395.543,395.666,388.829,388.829,388.819,388.819,388.703,388.703,388.703,388.703,388.823,388.823,388.823,388.823,388.823,388.823,388.903,388.736,388.706,388.706,388.696,388.696,388.696,398.004,398.004,398.178,398.178
"2014-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.616,399.426,398.94,399.119,395.526,395.526,395.526,395.526,397.098,397.098,397.098,397.098,396.784,396.784,396.784,396.641,396.671,396.671,396.452,396.385,388.796,388.796,388.746,388.746,388.667,388.667,388.667,388.667,388.706,388.706,388.706,388.706,388.706,388.746,388.706,388.735,388.785,388.785,388.735,388.735,388.735,399.117,399.117,399.045,399.045
"2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.782,403.232,403.115,399.423,399.423,399.423,399.423,400.005,400.005,400.005,400.005,400.512,400.512,400.512,400.559,400.867,400.867,401.105,401.039,392.803,392.803,392.754,392.754,392.792,392.792,392.792,392.792,392.831,392.831,392.831,392.831,392.792,392.792,392.712,392.86,392.87,392.87,392.9,392.9,392.9,403.05,403.05,403.06,403.06
"2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.026,405.743,403.462,403.462,403.462,403.462,403.195,403.195,403.195,403.195,402.321,402.321,402.321,402.483,402.863,402.863,402.948,402.958,395.261,395.261,395.37,395.37,395.448,395.448,395.448,395.448,395.368,395.368,395.368,395.368,395.528,395.488,395.528,395.518,395.448,395.448,395.478,395.478,395.478,406.485,406.485,406.372,406.372
"2015-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.439,404.738,404.563,404.602,404.527,404.632,404.632,404.632,404.632,403.027,403.027,403.027,402.959,402.533,402.533,402.447,402.456,396.078,396.078,396.038,396.038,395.8,395.8,395.8,395.8,395.84,395.84,395.84,395.84,396.019,396.02,396.09,395.84,395.77,395.77,395.77,395.77,395.77,405.798,405.798,405.921,405.921
"2015-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.454,407.363,407.37,407.265,408.338,408.338,408.338,408.338,406.798,406.798,406.798,406.616,406.604,406.604,406.325,406.181,399.943,399.943,399.903,399.903,399.859,399.859,399.859,399.859,400.019,400.019,400.019,400.019,399.879,399.999,399.949,399.978,400.149,400.149,400.029,400.029,400.029,412.083,412.083,412.124,412.124
"2015-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.105,410.332,410.783,410.742,410.742,410.742,410.742,409.461,409.461,409.461,409.47,409.743,409.743,409.926,409.974,402.285,402.285,402.204,402.204,402.611,402.611,402.611,402.611,402.611,402.611,402.611,402.611,402.551,402.511,402.42,402.611,402.621,402.621,402.661,402.661,402.661,414.611,414.611,414.653,414.653
"2015-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.817,412.959,412.803,412.803,412.803,412.803,411.839,411.839,411.839,412.08,412.24,412.24,412.422,412.509,404.145,404.145,404.305,404.305,404.78,404.78,404.78,404.78,404.7,404.7,404.7,404.7,404.8,404.72,404.79,404.82,404.79,404.79,404.87,404.87,404.87,417.691,417.691,417.485,417.485
"2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.993,413.851,414.972,415.452,415.33,413.612,413.612,413.612,413.496,413.987,413.987,413.851,413.629,406.967,406.967,407.007,407.007,407.552,407.552,407.552,407.552,407.572,407.572,407.572,407.572,407.661,407.723,407.803,407.435,407.395,407.395,407.385,407.385,407.385,419.11,419.11,419.193,419.193
"2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.942,416.956,417.627,417.89,415.984,415.984,415.984,415.636,416.047,416.047,415.68,415.456,409.917,409.917,409.876,409.876,410.569,410.569,410.569,410.569,410.671,410.671,410.671,410.671,410.561,410.742,410.662,410.661,410.944,410.944,410.732,410.732,410.732,421.204,421.204,421.288,421.288
"2016-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.438,419.496,420.879,418.602,418.602,418.602,418.6,418.721,418.721,418.933,419.02,413.149,413.149,412.947,412.947,414.267,414.267,414.267,414.267,414.248,414.248,414.248,414.248,414.177,414.076,413.874,414.16,414.2,414.2,414.271,414.271,414.271,424.866,424.866,424.95,424.95
"2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.874,424.674,423.529,423.529,423.529,423.995,423.602,423.602,423.892,424.251,416.492,416.492,416.695,416.695,418.014,418.014,418.014,418.014,417.79,417.79,417.79,417.79,418.044,417.902,418.104,418.187,417.984,417.984,418.136,418.136,418.136,430.373,430.373,430.123,430.123
"2017-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.878,427.919,429.789,429.69,429.005,428.831,428.831,428.663,428.036,419.929,419.929,420.041,420.041,421.085,421.085,421.085,421.085,420.886,420.886,420.886,420.886,421.069,421.162,421.325,420.765,420.684,420.684,420.694,420.694,420.694,432.292,432.292,432.334,432.334
"2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.056,434.634,434.29,433.022,432.672,432.672,432.152,431.836,422.426,422.426,422.457,422.457,423.892,423.892,423.892,423.892,423.47,423.47,423.47,423.47,423.328,423.748,423.543,423.564,423.973,423.973,423.573,423.573,423.573,438.193,438.193,438.32,438.32
"2017-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.407,434.876,434.638,434.601,434.602,434.945,435.179,426.555,426.555,426.175,426.175,428.477,428.477,428.477,428.477,428.117,428.117,428.117,428.117,427.891,427.655,427.245,427.681,427.721,427.721,427.896,427.896,427.896,440.138,440.138,440.307,440.307
"2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.01,436.966,437.66,437.699,438.044,438.753,429.706,429.706,429.943,429.943,432.045,432.045,432.045,432.045,431.603,431.603,431.603,431.603,431.746,431.47,431.922,432.025,431.657,431.657,431.871,431.871,431.871,445.039,445.039,444.7,444.7
"2018-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.921,441.594,441.542,441.566,440.785,432.28,432.28,432.486,432.486,435.189,435.189,435.189,435.189,434.462,434.462,434.462,434.462,434.8,434.956,435.286,434.494,434.372,434.372,434.381,434.381,434.381,446.531,446.531,446.5,446.5
"2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.482,444.553,443.911,443.141,434.833,434.833,434.833,434.833,437.456,437.456,437.456,437.456,436.822,436.822,436.822,436.822,436.778,437.391,437.059,437.113,437.735,437.735,437.081,437.081,437.081,450.869,450.869,451.094,451.094
"2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.081,444.455,444.664,437.172,437.172,436.589,436.589,439.513,439.513,439.513,439.513,438.807,438.807,438.807,438.807,438.69,438.306,437.556,438.198,438.28,438.28,438.624,438.624,438.624,453.418,453.418,453.644,453.644
"2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.726,448.3,440.457,440.457,440.834,440.834,444.209,444.209,444.209,444.209,443.064,443.064,443.064,443.064,444.221,443.836,444.588,444.684,444.142,444.142,444.444,444.444,444.444,459.676,459.676,459.256,459.256
"2019-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.561,443.908,444.023,444.327,444.94,448.083,448.083,448.083,448.083,447.031,447.031,447.031,447.031,448.255,448.539,449.03,447.933,445.982,445.982,446.054,446.054,446.054,459.681,459.681,459.552,459.552
"2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.535,447.717,447.997,448.928,451.313,451.313,451.313,451.313,450.481,450.481,450.481,450.481,450.132,451.05,450.45,450.601,452.12,452.12,451.14,451.14,451.14,465.906,465.906,466.21,466.21
"2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.912,451.165,451.013,453.873,453.873,453.873,453.873,453.106,453.106,453.106,453.106,453.334,452.649,451.626,452.463,453.461,453.461,453.957,453.957,453.957,469.956,469.956,470.262,470.262
"2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.371,452.398,455.441,455.441,455.441,455.441,454.216,454.216,454.216,454.216,455.706,455.189,456.321,456.43,454.934,454.934,455.346,455.346,455.346,472.204,472.204,471.723,471.723
"2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.743,445.417,446.512,446.736,447.096,446.372,446.372,446.372,446.372,447.614,448.109,448.787,447.466,443.743,443.743,443.885,443.885,443.885,452.832,452.832,452.504,452.504
"2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.729,398.693,399.168,397.163,396.549,396.549,396.549,396.549,398.745,399.799,399.03,399.209,399.262,399.262,398.08,398.08,398.08,405.517,405.517,405.978,405.978
"2020-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.453,436.399,436.029,436.106,436.106,436.106,436.106,436.543,435.602,434.255,435.323,435.349,435.349,435.953,435.953,435.953,445.136,445.136,445.504,445.504
"2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.883,429.15,426.759,426.759,426.759,426.759,428.464,427.857,429.294,429.368,428.247,428.247,428.683,428.683,428.683,442.673,442.673,442.171,442.171
"2021-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.311,413.541,413.155,413.654,412.8,416.959,417.634,418.527,417.008,419.841,419.841,420.086,420.086,420.086,434.08,434.08,433.57,433.57
"2021-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.635,429.964,430.306,430.251,432.448,433.909,432.806,433.04,437.808,437.808,436.187,436.187,436.187,448.076,448.076,448.638,448.638
"2021-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.811,459.655,460.718,460.007,458.683,456.873,458.124,460.209,460.209,461.025,461.025,461.025,471.778,471.778,472.296,472.296
"2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.898,460.351,461.995,461.183,463.203,463.237,465.385,465.385,465.944,465.944,465.944,483.547,483.547,482.978,482.978
"2022-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.681,477.449,476.922,478.219,477.935,477.741,477.741,478.104,478.104,478.104,502.163,502.163,501.428,501.428
"2022-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.645,490.586,490.171,491.107,490.566,490.566,488.306,488.306,488.306,511.922,511.922,512.744,512.744
"2022-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.093,499.693,505.118,502.161,502.161,503.385,503.385,503.385,526.243,526.243,526.884,526.884
"2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.678,506.348,506.559,506.559,507.232,507.232,507.232,531.368,531.368,530.639,530.639
"2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.832,514.359,514.359,513.257,514.092,513.799,542.68,542.68,541.807,541.807
"2023-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.864,521.864,520.662,521.897,521.799,551.274,551.274,552.283,552.283
"2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.989,525.75,525.787,554.072,554.072,554.83,554.83
"2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.557,529.76,558.121,558.121,557.228,557.228
"2024-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.736,564.152,563.158,563.05,561.365
"2024-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.319,564.755,566.849,566.573
"2024-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.806,569.602,569.494
"2024-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.866,573.55
"2025-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.666
