"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2015-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.718,149.58,149.119,149.119,149.385,149.358,149.673,149.673,149.673,149.673,149.602,149.602,149.602,149.602,151.476,151.476,151.391,151.391,152.192,152.192,152.192,152.222,152.268,152.253,152.253,152.253,152.163,152.256,152.256,152.241,152.252,152.252,152.263,152.263,152.263,154.899,154.911,154.911,154.898
"2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.004,151.449,151.471,151.724,152.227,151.987,151.987,151.987,151.987,152.263,152.263,152.263,152.263,152.904,152.904,152.888,152.888,153.795,153.795,153.795,153.963,153.901,153.845,153.845,153.916,153.833,153.672,153.672,153.688,153.698,153.698,153.679,153.679,153.679,156.102,156.119,156.119,156.12
"2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.012,153.873,153.54,153.645,153.419,153.419,153.419,153.419,153.674,153.674,153.674,153.674,154.413,154.413,154.622,154.622,155.633,155.633,155.633,155.548,155.531,155.564,155.564,155.591,155.751,155.59,155.59,155.636,155.57,155.57,155.566,155.566,155.566,157.997,157.979,157.979,157.962
"2016-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.599,154.25,154.096,154.249,154.249,154.249,154.249,154.228,154.228,154.228,154.228,155.789,155.789,155.685,155.685,156.752,156.752,156.752,156.62,156.681,156.73,156.73,156.666,156.72,156.873,156.873,156.826,156.854,156.854,156.866,156.866,156.866,159.177,159.16,159.16,159.194
"2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6,155.362,155.791,155.791,155.791,155.791,155.329,155.329,155.329,155.329,156.908,156.908,156.818,156.818,157.671,157.671,157.671,157.72,157.738,157.712,157.712,157.678,157.547,157.716,157.716,157.701,157.729,157.729,157.74,157.74,157.74,160.615,160.633,160.633,160.615
"2017-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.346,157.251,157.471,157.299,156.919,157.467,157.467,157.467,157.467,158.994,158.994,158.979,158.979,159.387,159.387,159.387,159.712,159.645,159.535,159.535,159.657,159.469,159.205,159.205,159.284,159.312,159.312,159.286,159.286,159.286,161.663,161.684,161.684,161.685
"2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.088,158.47,158.49,158.384,158.829,158.829,158.829,158.829,159.95,159.95,160.251,160.251,161.156,161.156,161.156,161.023,161.018,161.105,161.105,161.136,161.537,161.241,161.241,161.257,161.1,161.1,161.119,161.119,161.119,163.513,163.499,163.499,163.482
"2017-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.473,160.365,160.279,160.324,160.324,160.324,160.324,161.716,161.716,161.49,161.49,162.447,162.447,162.447,162.221,162.43,162.503,162.503,162.412,162.362,162.695,162.695,162.616,162.696,162.696,162.73,162.73,162.73,164.944,164.931,164.931,164.948
"2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.506,162.314,162.255,162.255,162.255,162.255,163.683,163.683,163.622,163.622,165.176,165.176,165.176,165.211,165.126,165.076,165.076,165.015,164.852,165.078,165.078,165.063,165.111,165.111,165.085,165.085,165.085,167.87,167.875,167.875,167.874
"2018-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.819,162.563,162.287,162.619,162.554,164.143,164.143,164.14,164.14,165.067,165.067,165.067,165.557,165.361,165.17,165.17,165.373,164.923,164.478,164.478,164.647,164.724,164.724,164.646,164.646,164.646,167.51,167.54,167.54,167.472
"2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.464,164.827,164.832,164.723,165.781,165.781,166.192,166.192,167.363,167.363,167.363,167.168,167.126,167.293,167.293,167.326,167.636,167.124,167.124,167.12,166.867,166.867,166.914,166.914,166.914,169.65,169.627,169.627,169.61
"2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.155,165.418,165.29,167.01,167.01,166.606,166.606,167.914,167.914,167.914,167.594,167.691,167.766,167.766,167.609,167.058,167.724,167.724,167.61,167.753,167.753,167.816,167.816,167.816,170.495,170.473,170.473,170.488
"2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.316,168.646,168.663,168.663,168.66,168.66,170.003,170.003,170.003,170.028,170.188,170.137,170.137,170.058,169.53,169.821,169.821,169.769,169.803,169.803,169.771,169.771,169.771,172.871,172.885,172.885,172.955
"2019-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.231,170.555,170.518,171.531,171.668,172.917,172.917,172.917,173.586,173.335,173.053,173.053,173.371,172.69,172.003,172.003,172.254,172.508,172.508,172.348,172.348,172.348,175.72,175.766,175.766,175.622
"2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.432,172.826,173.117,173.24,174.453,174.453,174.453,174.198,174.157,174.4,174.4,174.45,175.312,174.553,174.553,174.562,174.312,174.312,174.408,174.408,174.408,177.668,177.567,177.567,177.533
"2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.427,176.293,176.386,177.749,177.749,177.749,177.301,177.957,178.041,178.041,177.786,176.678,177.836,177.836,177.681,178.072,178.072,178.153,178.153,178.153,181.592,181.582,181.582,181.578
"2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.464,177.641,179.417,179.417,179.417,179.451,179.745,179.7,179.7,179.588,178.477,178.764,178.764,178.659,178.656,178.656,178.638,178.638,178.638,182.526,182.591,182.591,182.773
"2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.078,182.249,182.577,182.41,183.544,182.565,182.198,182.198,182.664,181.463,180.473,180.473,180.866,181.217,181.217,180.96,180.96,180.96,186.631,186.71,186.71,186.465
"2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.963,188.799,188.317,187.975,187.278,187.616,187.616,187.71,186.497,185.427,185.427,185.424,185.523,185.523,185.742,185.742,185.742,191.091,190.829,190.829,190.794
"2020-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.611,189.789,190.227,190.735,190.808,190.808,190.404,187.635,189.398,189.398,189.222,190.165,190.165,190.2,190.2,190.2,195.344,195.405,195.405,195.332
"2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.323,192.636,193.996,193.953,193.953,193.796,192.403,192.7,192.7,192.487,192.743,192.743,192.746,192.746,192.746,195.98,196.1,196.1,196.454
"2021-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.342,194.629,193.946,193.832,194.469,192.726,191.395,191.395,191.96,192.241,192.241,191.851,191.851,191.851,198.516,198.654,198.654,198.27
"2021-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.483,200.87,200.468,200.813,201.577,200.165,200.165,200.111,199.164,199.164,199.496,199.496,199.496,205.73,205.19,205.19,205.15
"2021-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.127,201.386,200.998,198.653,201.083,201.083,200.907,201.486,201.486,201.446,201.446,201.446,207.09,207.272,207.272,207.057
"2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.655,203.989,204.541,204.853,204.853,204.518,203.952,203.952,204.051,204.051,204.051,208.849,209.069,209.069,209.708
"2022-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.824,210.519,208.275,208.305,209.582,209.936,209.936,209.419,209.419,209.419,215.238,215.397,215.397,214.937
"2022-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.174,211.854,212.005,212.097,212.158,212.158,212.624,212.624,212.624,217.683,216.798,216.798,216.711
"2022-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.425,211.895,212.175,212.978,212.978,212.823,212.823,212.823,216.568,216.961,216.961,216.558
"2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.199,215.485,215.849,215.849,216.055,216.055,216.055,220.325,220.66,220.66,221.608
"2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.004,214.126,214.126,213.366,213.397,213.605,220.241,220.386,220.386,219.897
"2023-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.594,222.594,220.919,221.274,221.608,224.682,223.465,223.465,223.277
"2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.807,226.558,227.357,228.153,228.778,228.778,228.139
"2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.31,228.908,232.075,232.522,232.522,233.838
"2024-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.301,232.874,232.329,233.78,233.398
"2024-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.168,236.979,239.51,238.926
"2024-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.459,243.681,242.822
"2024-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.356,245.101
"2025-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.362
